_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,title-1:title_non_sort_portion,title-1:title_sort_portion,omeka_identifier-1:omeka_identifier_value,location-1:location_term.value,location-1:location_term.uri,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,location-1:location_shelf_location-1:location_shelf_location_free_text,clio_identifier-1:clio_identifier_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_key_date,date_created-1:date_created_type,language-1:language_term.value,language-1:language_term.uri,language-1:language_term.authority,language-2:language_term.value,language-2:language_term.uri,language-2:language_term.authority,place_of_origin-1:place_of_origin_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,internal_note-1:internal_note_value,genre-1:genre_term.value,genre-1:genre_term.uri,genre-1:genre_term.authority,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,form-1:form_term.value,form-1:form_term.uri,form-1:form_term.authority,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.uri,name-1:name_term.authority,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.authority,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.uri,name-2:name_term.authority,name-2:name_role-2.name_role_term.value,name-2:name_role-2.name_role_term.uri,name-2:name_role-2.name_role_term.authority,object_in_context_url-1:object_in_context_url_value,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.uri,subject_name-2:subject_name.authority,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.uri,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.uri,subject_topic-2:subject_topic_term.authority,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.uri,subject_geographic-1:subject_geographic_term.authority,digital_origin-1:digital_origin_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,restriction_on_access-1:restriction_on_access_value,_project.string_key
rbml_global_1968_223_01,rbml_global_1968_223,asset,original filename,1968_223_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_223_01.jpg,,Cover Page,11890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/christopher-street-liberation-/columbia-gay-liberation,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_222,,item,,,,,,Student Homophile League on Strike,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,72,33,,,"March 25, 1969",1969-03-25,,TRUE,,,,,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,Series XIV: Photographs and Negatives,series,1,"Subseries XIV.8: John C. Gardner Files, 1967-1970",subseries,2,Aeon Slip No.: 134847,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,Contributor,http://id.loc.gov/vocabulary/relators/ctb,marcrelator,,,,,,,,,,Columbia University,corporate,http://id.loc.gov/authorities/names/n81024714,naf,,,,,,,,Gay liberation movement,http://id.worldcat.org/fast/939104,fast,Gay rights,http://id.worldcat.org/fast/939213,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_222_01,rbml_global_1968_222,asset,original filename,1968_222_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_222_01.jpg,,Student Homophile League on Strike,11889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/christopher-street-liberation-/columbia-gay-liberation,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_221,,item,,,,,,SHL #38 What is Selective Service Policy on Homosexuality?,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,72,6,,,"November 29, 1967",1967-11-29,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,Series XIV: Photographs and Negatives,series,1,"Subseries XIV.8: John C. Gardner Files, 1967-1970",subseries,2,Aeon Slip No.: 134849,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Student Homophile League,corporate,,,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Homosexuality,http://id.worldcat.org/fast/959755,fast,Gay military personnel,http://id.worldcat.org/fast/1740511,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_221_01,rbml_global_1968_221,asset,original filename,1968_221_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_221_01.jpg,,SHL #38 What is Selective Service Policy on Homosexuality?,11888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/christopher-street-liberation-/columbia-gay-liberation,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_220,,item,,,,,,Christopher Street Liberation Day,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,3,,,,"June 28, 1970",1970-06-28,,TRUE,,,,,,,,,Robert L. Wilbur Papers,http://id.library.columbia.edu/term/339d7856-640f-4f77-8ee6-d98bbf1b83c8,"Series I: Protest Literature, 1966-1987",series,1,,,,Aeon Slip No.: 127035,,,,still image,,posters,http://vocab.getty.edu/aat/300027221,aat,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gay pride celebrations,http://id.worldcat.org/fast/1763410,fast,"Stonewall Riots (New York, New York : 1969)",http://id.worldcat.org/fast/1431874,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_220_01,rbml_global_1968_220,asset,original filename,1968_220_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_220_01.jpg,,Christopher Street Liberation Day,11887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/christopher-street-liberation-,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_219,,item,,,,,,You can Make Earth Day (April 22nd) the Beginning of the End of Pollution,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,7,24,,,"April 22, 1970",1970-04-22,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series IV: Commissions and Committees, 1950-1970, bulk 1966-1969",series,1,,,,Aeon Slip No.: 130558,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Environmental Action Coalition,corporate,http://id.loc.gov/authorities/names/n50040617,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Earth Day,http://id.worldcat.org/fast/900689,fast,Environmentalism,http://id.worldcat.org/fast/913543,fast,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_219_01,rbml_global_1968_219,asset,original filename,1968_219_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_219_01.jpg,,Recto,11885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/earth-day-and-environmentalism,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_219_02,rbml_global_1968_219,asset,original filename,1968_219_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_219_02.jpg,,Verso,11886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/earth-day-and-environmentalism,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_218,,item,,,,,,Don't Leave it All to the Experts: The Citizen's Role in Environmental Decision Making,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,21,,,,November 1972,1972-11,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Citizens Committee for the Protection of the Environment Records,http://id.library.columbia.edu/term/e0bd3138-eef3-44c1-9710-0c9da044995d,Series V: Printed Materials,series,1,,,,Aeon Slip No.: 133428,,,,text,,pamphlets,http://vocab.getty.edu/aat/300220572,aat,United States. Environmental Protection Agency,corporate,http://id.loc.gov/authorities/names/n79079597,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,United States. Environmental Protection Agency,corporate,http://id.loc.gov/authorities/names/n79079597,naf,,,,,,,,Environmental protection,http://id.worldcat.org/fast/913324,fast,Environmental policy,http://id.worldcat.org/fast/913250,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_218_01,rbml_global_1968_218,asset,original filename,1968_218_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_218_01.jpg,,Front Cover,11883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_218_02,rbml_global_1968_218,asset,original filename,1968_218_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_218_02.jpg,,"Pages 2-3 ""The New Revolution""",11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_217,,item,,,,,,Recycle poster,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,2,,,,1970s,1970,1979,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Robert L. Wilbur Papers,http://id.library.columbia.edu/term/339d7856-640f-4f77-8ee6-d98bbf1b83c8,"Series I: Protest Literature, 1966-1987",series,1,,,,Aeon Slip No.: 127072,,,,still image,text,posters,http://vocab.getty.edu/aat/300027221,aat,Village Green Recycling Team inc.,corporate,,,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Environmentalism,http://id.worldcat.org/fast/913543,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_217_01,rbml_global_1968_217,asset,original filename,1968_217_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_217_01.jpg,,Recycle,11882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/green-grassroots,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_216,,item,,,,,,"Come to ""Earthworks"" An Environmental Fair",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,2,,Environment,,"April 18, 1971",1971-04-18,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Robert L. Wilbur Papers,http://id.library.columbia.edu/term/339d7856-640f-4f77-8ee6-d98bbf1b83c8,"Series I: Protest Literature, 1966-1987",series,1,,,,Aeon Slip No.: 127069,,,,still image,text,posters,http://vocab.getty.edu/aat/300027221,aat,Citizens for a Better New York,corporate,,,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Environmentalism,http://id.worldcat.org/fast/913543,fast,,,,"Brooklyn (New York, N.Y.)",http://id.loc.gov/authorities/names/n80040311,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_216_01,rbml_global_1968_216,asset,original filename,1968_216_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_216_01.jpg,,"Come to ""Earthworks"" An Environmental Fair",11881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/green-grassroots,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_215,,item,,,,,,National ERA March '78,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,34,2,,,1978,1978,,TRUE,,,,,,,,,J. Max and Ruth Clement Bond Papers,http://id.library.columbia.edu/term/4c88d795-c29d-4f44-ae8b-d067bec10f44,"Series V: Personal, 1914-1995",series,1,"Subseries V.1: General, circa 1914-1992",subseries,2,Aeon Slip No.: 134501,,,,three dimensional object,,objects,http://id.loc.gov/vocabulary/graphicMaterials/tgm007159,gmgpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal rights amendments,http://id.worldcat.org/fast/914449,fast,Sashes (Clothing),http://id.worldcat.org/fast/1199354,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_215_01,rbml_global_1968_215,asset,original filename,1968_215_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_215_01.jpg,,National ERA March '78,11880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/the-battle-over-the-equal-righ,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_214,,item,,,,,The,"Matriarchist, Vol. 1, Issue 3",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,7,Women,,,1978,1978,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,Brooklyn (N.Y.),Citizens Committee for the Protection of the Environment Records,http://id.library.columbia.edu/term/e0bd3138-eef3-44c1-9710-0c9da044995d,Series III: Subject Files,series,1,,,,Aeon Slip No.: 133399,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,Foundation for Matriarchy,corporate,http://id.loc.gov/authorities/names/nr93032517,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,,,,,,,,,,,,Feminism,http://id.worldcat.org/fast/922671,fast,Equal rights amendments,http://id.worldcat.org/fast/914449,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_214_01,rbml_global_1968_214,asset,original filename,1968_214_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_214_01.jpg,,Front Cover,11879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/the-battle-over-the-equal-righ,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_213,,item,,,,,,"Don't Let ""ERA"" Give the Feds More Power",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,120,Equal Rights for Women,,,May 1978,1978-05,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,"Group Research, Inc. Records",http://id.library.columbia.edu/term/5e341ab8-dea3-4b5c-90cb-f887a2e5cd80,"Series I: Topical Files, 1955-1996",series,1,,,,Aeon Slip No.: 134357,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Stop ERA PAC,corporate,,,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Equal rights amendments,http://id.worldcat.org/fast/914449,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_213_01,rbml_global_1968_213,asset,original filename,1968_213_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_213_01.jpg,,Recto,11877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/the-battle-over-the-equal-righ,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_213_02,rbml_global_1968_213,asset,original filename,1968_213_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_213_02.jpg,,Verso,11878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/the-battle-over-the-equal-righ,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_212,,item,,,,,,Join the American Party and Help Kick the Rascals Out!,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,120,Equal Rights for Women,,,"August 16, 1976",1976-08-16,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,"Group Research, Inc. Records",http://id.library.columbia.edu/term/5e341ab8-dea3-4b5c-90cb-f887a2e5cd80,"Series I: Topical Files, 1955-1996",series,1,,,,Aeon Slip No.: 134356,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,National Federation of American Party Women,corporate,,,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,American Party (1969- ),corporate,http://id.loc.gov/authorities/names/no2011093027,naf,,,,,,,,Equal rights amendments,http://id.worldcat.org/fast/914449,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_212_01,rbml_global_1968_212,asset,original filename,1968_212_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_212_01.jpg,,Recto,11875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/the-battle-over-the-equal-righ,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_212_02,rbml_global_1968_212,asset,original filename,1968_212_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_212_02.jpg,,Verso,11876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/the-battle-over-the-equal-righ,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_211,,item,,,,,,Black Nationalism and Feminism Poster,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,8,6,,,"February 5, 1969",1969-02-05,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,New York (N.Y.),University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series VI: Faculty and Staff: Groups, 1967-1975",series,1,,,,Aeon Slip No.: 133528,,,,text,still image,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Militant Labor Forum,corporate,http://id.loc.gov/authorities/names/no98075681,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Black nationalism,http://id.worldcat.org/fast/833733,fast,Feminism,http://id.worldcat.org/fast/922671,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_211_01,rbml_global_1968_211,asset,original filename,1968_211_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_211_01.jpg,,Black Nationalism and Feminism Poster,11874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/international-women-s-day,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_210,,item,,,,,Le,Torchon brûle,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,1971,1971,,TRUE,,French,http://id.loc.gov/vocabulary/iso639-2/fre,iso639-2b,,,,Paris (France),,,,,,,,,,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,Mouvement de libération des femmes (France),corporate,http://id.loc.gov/authorities/names/n82027002,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,,,,,,,,,,,,Feminism,http://id.worldcat.org/fast/922671,fast,,,,France,http://id.loc.gov/authorities/names/n79006404,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_210_01,rbml_global_1968_210,asset,original filename,1968_210_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_210_01.jpg,,Front Cover,11872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/international-women-s-day,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_210_02,rbml_global_1968_210,asset,original filename,1968_210_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_210_02.jpg,,Back Page,11873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/international-women-s-day,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_209,,item,,,,,,International Women's Day Poster 1974,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,8,6,,,"March 09, 1974",1974-03-09,,TRUE,,,,,,,,New York (N.Y.),University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series VI: Faculty and Staff: Groups, 1967-1975",series,1,,,,Aeon Slip No.: 133527,,,,still image,,posters,http://vocab.getty.edu/aat/300027221,aat,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Women's Day,http://id.worldcat.org/fast/976692,fast,Feminism,http://id.worldcat.org/fast/922671,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_209_01,rbml_global_1968_209,asset,original filename,1968_209_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_209_01.jpg,,International Women's Day Poster 1974,11871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/new-movements-rise/international-women-s-day,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_203,,item,date note,Date taken from photo credit of book using it as a cover (The Burglary: The Discovery of J. Edgar Hoover's Secret FBI | 2014),,,,Portrait of J. Edgar Hoover,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,181,186,,,1950,1950,,TRUE,inferred,,,,,,,,New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Series VI: Photographs, 1906-2005, undated",series,1,"Subseries 1: Photographs by Subject, 1924-2005, undated",subseries,2,Aeon Slip No.: 135260,Portraits,http://id.loc.gov/authorities/genreForms/gf2017027254,lcgft,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,,,,,,,,,,,,,,,,,"Hoover, J. Edgar (John Edgar), 1895-1972",personal,http://id.loc.gov/authorities/names/n79077374,naf,,,,,,,,,,,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
